years,Objective,Costs,Damages,J,Y,M,I,Harvest,Redsnag,Greysnag,B,B_SDD,I_LDD
2052,1063244.186963739,504754.08126969443,558490.1056940446,3629922.0,22688027.937653434,11813646.854588771,13097.692107355546,10648.828552630308,15973.242828945513,2086985.5904292646,59708605.43445965,59378460.53677763,1222.0
2053,1030824.9221710474,761687.4176247664,269137.5045462807,3331938.0,22759437.668343633,12027640.930584388,19417.218426768664,5239.076842942247,7858.61526441335,2102958.833258213,92142819.31489521,91046092.13384289,1208.0
2054,1883824.0090506617,1478372.0375951242,405451.9714555376,2889306.0,22956428.42125312,12254340.959248226,36721.73722293947,7766.887370707466,11650.331056061199,2110817.448522628,179032743.9364582,177083686.11469638,1305.0
2055,863019.1961521613,98075.32522963734,764943.8709225244,2448891.0,23096193.589536756,12518846.910109842,2899.993340120376,14688.694889175707,22033.04233376358,2122467.779578687,8441347.277291536,8359966.700601877,1228.0
2056,409596.4004537543,355710.44094916544,53885.959504588776,2164771.0,23110148.85008389,12786580.881840192,9742.531076982214,1159.997336048146,1739.99600407223,2144500.821912463,44082040.63508489,42787655.38491148,1185.0
2057,540032.8114209289,342093.592537169,197939.21888375946,1846543.0,23197447.018087745,13008237.44139605,9570.120764770729,3897.012430792907,5845.518646189348,2146240.8179165265,42450816.64284248,41140603.8238535,1342.0
2058,1055453.0873194472,864148.9074875606,191304.17983188602,1527763.0,23231933.900112163,13283559.9795701,23219.84682303845,3828.0483059082953,5742.072458862428,2152086.3365627103,112042029.92915076,109849234.11519232,1250.0
2059,1660519.6690619378,1192214.4822432087,468305.1868187291,1229209.0,23285629.58926817,13505829.979836022,31765.98707943904,9287.938729215397,13931.908093823078,2157828.4090215736,155460306.9081794,152629935.39719495,1240.0
2060,2595615.7132363752,1956072.2014848604,639543.5117515146,846380.0,23356927.89370063,13786209.026870683,51083.640235987834,12706.394831775679,19059.59224766352,2171760.317115409,253464019.52416164,249158201.17993924,1252.0
2061,3975451.8529705615,2943878.048104755,1031573.804865807,626204.0,23293375.165098082,14019438.57538656,75774.48077668992,20433.45609439525,30650.184141592756,2190819.9093630738,376652394.7407689,372762403.883448,1222.0
2062,5017397.172176707,3491415.219131762,1525981.9530449468,547321.0,23082929.647048,14233773.728925526,89781.34614147047,30309.79231067586,45464.6884660137,2221470.0935046636,448629385.70405585,443491730.70735186,1083.0
2063,9017995.652132569,7220167.009845726,1797828.6422868413,431669.0,22787423.98569404,14556104.599731268,179779.3668966449,35912.5384565881,53868.8076848822,2266934.7819706784,911246833.4405546,892906834.4832247,1198.0
2064,19841053.65726282,16249586.496277748,3591467.16098507,314873.0,22472282.18486879,14810012.594165154,389595.5065447824,71911.74675865832,107867.62013798697,2320803.589655562,1988674982.3505301,1941917532.7238984,1212.0
2065,50578551.290316075,42798075.18807139,7780476.102244697,263665.0,21960909.350298442,14989152.544303756,980603.2481760003,155838.20261791273,233757.3039268696,2428671.2097935523,5059989289.4346895,4896551240.879998,1293.0
2066,34254580.36890596,14752352.141773095,19502228.227132887,205987.0,20879409.213051893,15170835.463203397,362185.33136294095,392241.2992704,588361.9489056009,2662428.5137204044,1895057705.7129462,1803926656.8146987,1400.0
2067,7231113.6438742075,41616.86166547755,7189496.782208728,179049.0,20353322.086559743,15365295.661871877,1480.7426550189318,144874.13254517666,217311.19881776453,3250790.462625993,1714463.664807398,1663713.2750946868,1148.0
2068,55726.68374869651,34090.79520019496,21635.888548501545,135751.0,20114675.240050446,15646379.66102995,1258.3944302906514,592.2970620075762,888.4455930113619,3468101.6614437834,492336.00868614146,406972.15145327116,1177.0
2069,57931.03958437074,41900.729028981244,16030.310555389522,85850.0,19922783.37208795,15887592.134562362,1548.8525185781766,503.3577721162594,755.03665817439,3468990.1070367913,1246166.46929691,1014262.5928908865,1346.0
2070,118953.74004784029,98673.25177690877,20280.488270931524,54515.0,19754758.332079444,16086172.32205213,3356.4163227468594,619.5410074312686,929.3115111469037,3469745.1436949614,12637285.050766747,9922081.61373425,1372.0
2071,261848.16218078535,206029.4009337977,55818.7612469876,24746.0,19585732.97346351,16282357.26434552,6733.291559171005,1342.5665290987463,2013.8497936481142,3470674.4552061125,31978119.905051157,27156457.795855146,1302.0
2072,282124.68606219953,160227.79086437332,121896.89519782626,19162.0,19360078.135115016,16507609.75619987,5400.3111635403175,2693.3166236684156,4039.974935502621,3472688.304999752,22693208.747613322,20691555.817701437,1262.0
2073,442165.1377659762,345442.73361861886,96722.40414735739,16360.0,19161935.048637833,16703861.542210458,11128.496860863466,2160.1244654161237,3240.1866981241706,3476728.2799352496,54015647.95714936,49817484.30431747,1165.0
2074,1060134.463779858,850766.3116409298,209368.15213892944,7625.0,18916560.652276997,16947616.13351309,26188.38403862098,4451.398744345407,6677.098116518085,3479968.466633393,134527367.81324416,125126920.19310486,1163.0
2075,2602429.1850323044,2098109.4876312884,504319.6974010171,2559.0,18666636.52191973,17177237.651335713,61600.53988373097,10475.353615448388,15713.030423172631,3486645.564749911,312992849.93524927,301277699.41865534,1345.0
2076,3543763.632670439,2333019.892397522,1210743.7402729187,1749.0,18432494.816713333,17351693.383743793,68310.85221197824,24640.21595349248,36960.32393023858,3502358.5951730777,344239946.7816163,336259261.0598907,1059.0
2077,3729509.8226588215,2377250.722052982,1352259.1006058399,539.0,18162420.84917082,17555738.846655875,69757.13672816884,27324.340884791334,40986.51132718678,3539318.919103307,349997348.5365124,342955683.64084053,1166.0
2078,9122405.466752386,7729564.629367728,1392840.837384658,183.0,17887454.511550542,17762274.70053336,214246.1507505871,27902.854691267345,41854.28203690123,3580305.4304304975,1081819510.0917754,1065080753.7529317,1230.0
2079,11104251.729682444,6785669.012530515,4318582.717151933,0.0,17491853.058484193,17945501.390685666,190291.1512220868,85698.46030023495,128547.69045035176,3622159.7124673985,962796505.5098268,945025756.110434,1286.0
2080,10804933.78534697,6954211.3861602,3850722.3991867667,0.0,17119876.69148401,18129194.740569588,195396.30446449,76116.46048883487,114174.69073325154,3750707.402917745,991655776.2450458,970701522.3224514,1256.0
2081,12307039.007301066,8317443.07660779,3989595.930693273,0.0,16744440.632334376,18310781.706613887,232604.43550199762,78158.5217857961,117237.78267869454,3864882.093651016,1181155653.3841577,1157272177.5099816,1150.0
2082,24420404.13992159,19643730.856701788,4776673.283219797,0.0,16198942.785849245,18624677.25016785,529826.8590903134,93041.77420079875,139562.6613011985,3982119.8763296907,2678091587.970578,2642794295.4515834,1268.0
2083,28597443.837653037,17725658.746513166,10871785.091139855,0.0,15423947.258014677,18875811.831947297,483434.5112624179,211930.74363612608,317896.1154541893,4121682.5376309077,2467270880.6064415,2410617556.3120894,1311.0
2084,28894867.344750844,18932560.141325254,9962307.203425614,0.0,14581399.498948887,19242136.12119998,517344.36577431404,193373.80450496805,290060.70675745065,4439578.653085103,2659534635.92981,2580416828.871569,1261.0
2085,42652558.39054518,31902327.708419897,10750230.682125278,0.0,13725430.26097948,19583684.8548336,855690.5310009014,206937.74630972501,310406.6194645891,4729639.359842538,4328382092.81775,4272662655.004514,1158.0
2086,59507277.58319034,41689737.32574837,17817540.25744196,0.0,12644714.777743865,19831326.061440337,1109365.366576225,342276.21240036143,513414.31860053935,5040045.979307144,5836607811.016875,5541206832.881112,1124.0
2087,78066232.80712873,54761646.9101119,23304585.897016797,0.0,11323883.20817922,20078766.727638844,1447187.2633241753,443746.14663049125,665619.2199457325,5553460.297907679,7582907046.620277,7230071316.620868,1173.0
2088,79724317.16869593,49179643.77273588,30544673.395960018,0.0,8988356.303961925,21025080.73484314,1322246.1753186658,578874.9053296733,868312.3579945057,6219079.517853401,7325219352.519778,6604975876.593357,1251.0
2089,101357701.92348099,74153486.29807106,27204215.625409983,0.0,7583785.42339895,21211959.07232392,1957198.8436073659,528898.4701274678,793347.7051912046,7087391.875847901,10695423029.463882,9779909218.036852,1217.0
2090,83680432.71790734,43393289.0484837,40287143.66942364,0.0,5714374.799822436,21439612.993049502,1176096.6066833222,782879.5374429493,1174319.3061644156,7880739.581039125,7336197491.3995,5874378033.4166355,1221.0
2091,64890518.61761465,40883969.460925244,24006549.156689394,0.0,4624681.726275562,21541896.678369533,1104474.5415947945,470438.6426733296,705657.9640099993,9055058.887203509,6899211522.927886,5516492707.9739685,1176.0
2092,91972442.33557613,69328520.18605451,22643922.1495216,0.0,3624591.6599102793,21636393.49994755,1813354.0147730126,441789.8166379172,662684.724956871,9760716.851213505,11358456869.624249,9060045073.865059,1345.0
2093,126850232.2088337,89863936.17669427,36986296.032139465,0.0,2300178.967711883,21668041.626270737,2290405.323479534,725341.605909209,1088012.4088638122,10423401.57617043,16273077158.221844,11446291617.397694,1147.0
2094,171347845.89427966,125494481.43834375,45853364.455935925,0.0,1063413.7475418148,21689921.68367014,3057727.070294963,916162.1293918171,1374243.1940877202,11511413.985034209,25601426513.159767,15282075351.474741,1312.0
2095,90137019.83747835,28940953.49977187,61196066.33770649,0.0,294902.82752848376,21628776.404163804,742816.6295401786,1223090.8281179748,1834636.2421769672,12885657.17912196,10881287926.597351,3708033147.700919,1210.0
2096,13974442.502411539,1104551.470252221,12869891.032159314,0.0,173291.14239413376,21629251.545333486,32523.888398369836,297126.65181607206,445689.97772410937,14720293.421298945,1421234004.990867,156344441.99184904,1255.0
2097,563866.243229218,54918.2323601846,508948.01086903346,0.0,154720.10791847584,21643114.540523976,2680.355215410931,13009.555359348004,19514.33303902202,15165983.399023045,192732191.95919102,7346776.077054586,1211.0
2098,107540.60235538181,85533.34778774803,22007.254567633783,0.0,141152.20611880717,21655182.190131545,4084.5129502225623,1072.1420861643649,1608.21312924655,15185497.732061999,34509804.6261089,13987564.751112793,1287.0
2099,104549.96784307907,75943.58118669856,28606.38665638064,0.0,138006.3002278088,21656330.63207054,3655.019705379467,1633.8051800890241,2450.7077701335224,15187105.94519134,29988151.92024899,11965098.52689738,1262.0
2100,63147.0700174195,39184.29722597743,23962.77279144205,0.0,131328.22111523926,21661678.854838733,2363.405212620624,1462.0078821517864,2193.011823227686,15189556.65296139,39760616.5465996,5882026.063103172,1187.0
2101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,0.0,0.0,0.0,23272990.0,14463912.0,3873187.0,807.0,0.0,0.0,0.0,4035000.0,0.0,0.0
2021,190616.90053010508,172725.81494503186,17891.085585073222,22960906.0,14435982.0,4212612.0,2424.1494482468706,403.5,403.5,0.0,5655747.241234388,5655747.241234388,1293.0
2022,319979.8963383533,264292.77032965416,55687.12600869894,22444158.0,14554678.603915835,4608707.246635911,3735.280762261044,1212.0747241234353,1212.0747241234353,403.5,12677976.700567558,12156403.811305244,1304.0
2023,625452.8773819843,535099.0664970466,90353.81088493753,22040105.0,14585033.02485831,4979123.544931198,7344.591562134892,1867.640381130522,1867.640381130522,1615.5747241234408,31050495.708205156,30427957.810674395,1259.0
2024,627354.5058561186,437410.0014931129,189944.50436300528,21428506.0,14821698.232006712,5347183.751860015,6305.9617284412,3672.295781067446,3672.295781067446,3483.215105253968,24918062.400299173,24659808.64220588,1374.0
2025,592397.0176093011,439348.656394683,153048.36121461805,20839923.0,15024187.862745728,5727484.547592745,6458.604794161624,3152.9808642206,3152.9808642206,7155.510886321379,26234298.614913568,25878023.97080804,1283.0
2026,734531.658430344,580812.8072290324,153718.85120131212,20399820.0,15184670.533436297,6001131.568916075,8512.126978969429,3229.302397080812,3229.302397080812,10308.491750542018,36719497.12791465,36370634.89484694,1238.0
2027,1720553.718184085,1517170.6657761668,203383.05240791957,19902536.0,15325951.777607452,6349076.1979899155,21185.53333939564,4256.063489484714,4256.063489484714,13537.794147622777,100793162.81578195,99922666.696978,1201.0
2028,1730189.7626229643,1210915.934615639,519273.828007325,18019521.0,16714117.96763611,6823207.474621848,17429.848380018502,10592.76666969782,10592.76666969782,17793.857637107474,80999294.48201793,80634241.90009297,1303.0
2029,1697266.1739319328,1282124.2112574058,415141.96267452656,17536969.0,16915814.66695178,7087100.936250061,18647.41420425741,8714.924190009251,8714.924190009251,28386.624306805366,87724242.16904056,87357071.02128637,1176.0
2030,1573443.5434885856,1136011.7978858028,437431.7456027836,16866307.0,17273180.077101566,7382146.656284094,16884.51808360022,9323.707102128705,9323.707102128705,37101.548496814496,78193504.93745653,77982590.41800113,1288.0
2031,1899806.4214269044,1511571.6676646802,388234.75376222364,16310961.0,17528078.601210155,7666232.17932105,22348.61117680267,8442.25904180011,8442.25904180011,46425.25559894347,106276081.10799436,105648055.88401288,1219.0
2032,4117055.546316759,3606625.4282906414,510430.1180261189,15681330.0,17975074.741494294,7826913.44051463,51262.163843765695,11174.305588401336,11174.305588401336,54867.51464074309,250115329.60937297,249455819.21882683,1371.0
2033,10111033.46408295,8940951.59270818,1170081.8713747764,15090554.0,18245077.032970455,8097114.316405851,121769.86208989366,25631.081921882847,25631.081921882847,66041.82022914472,604304050.0418998,603069310.4494662,1156.0
2034,13084601.978193775,10319870.24480475,2764731.733389026,14442721.0,18531851.81905018,8336916.344111682,140806.40066093177,60884.93104494683,60884.93104494683,91672.90215102745,699436567.3939818,697427003.3046569,1321.0
2035,5892947.118905454,2726842.782184337,3166104.336721116,13729775.0,18836286.041876208,8605187.897904932,40629.21347472742,70403.20033046589,70403.20033046589,152557.83319597345,197458026.1027222,196856067.3736375,1258.0
2036,1196186.693747017,298709.0449897701,897477.6487572469,13084472.0,19223600.346315395,8823020.926107114,5241.640891017627,20314.60673736371,20314.60673736371,222961.03352644018,19283060.546350945,19213204.455088146,1399.0
2037,411018.1038473437,307177.6605975614,103840.4432497823,12548687.0,19593230.70616866,8984474.124867974,5474.771227421323,2620.8204455088135,2620.8204455088135,243275.64026380333,20980097.19620845,20788856.13710645,1317.0
2038,903322.8913013944,796337.0531882448,106985.83811314928,11601256.0,20294618.306004502,9225557.914612036,13506.574615544605,2737.3856137106613,2737.3856137106613,245896.46070931156,62108300.828472644,61577873.07772268,1191.0
