years,Objective,Costs,Damages,J,Y,M,I,Harvest,Redsnag,Greysnag,B,B_SDD,I_LDD
2055,2239909.259582391,1830336.265319758,409572.99426263093,2448891.0,22289700.832390677,12401871.007458882,38327.43326030399,5286.5034662623575,7929.755199393495,2702876.2837963067,188069389.39923182,185497166.30152112,1228.0
2056,2497749.1560020586,1283949.1269544754,1213800.029047582,2164771.0,22290389.477093726,12647442.369245058,27634.31157236046,15330.973304121719,22996.459956182513,2710806.0389956846,133719340.01694609,132246557.86180145,1185.0
2057,1850673.2036896048,985915.1166718617,864758.0870177443,1846543.0,22375246.1267413,12853653.408025276,21696.91636830848,11053.724628944166,16580.586943416274,2733802.4989518654,102716738.80776605,101774581.84154251,1342.0
2058,963569.6316376023,289770.95251147787,673798.679126125,1527763.0,22423308.24770829,13103275.128254842,6912.282783799823,8678.766547323423,13018.149820985096,2750383.085895297,28653448.696327876,28311413.918999314,1250.0
2059,255380.90367911852,50527.2077474449,204853.6959316738,1229209.0,22507161.057329703,13311666.387010867,1381.4538658018896,2764.9131135199436,4147.369670279907,2763401.235716279,724672.3943272345,707269.329009462,1240.0
2060,91515.98457659122,60241.55680702411,31274.42776956704,846380.0,22634866.108641196,13565987.969760742,1607.976179648971,552.5815463207555,828.872319481134,2767548.605386553,2012340.426412626,1779880.898244879,1252.0
2061,83402.11307166878,43947.70062582365,39454.412445845126,626204.0,22627322.576230027,13792686.827920144,1232.2762798769968,643.1904718595905,964.7857077893858,2768377.4777060286,57187.50382708402,51381.399384970035,1222.0
2062,177144.09386705418,150696.87651327043,26447.217353783897,547321.0,22500863.01762244,13997417.97873765,3719.409185703603,492.9105119507985,739.3657679261977,2769342.263413833,14675588.996823646,13182045.928517964,1083.0
2063,147278.26396556568,42314.52126667499,104963.74269889071,431669.0,22305290.409643184,14305509.177531106,1198.0,1487.7636742814402,2231.6455114221476,2770081.6291817455,0.0,0.0,1198.0
2064,124277.50838410253,98254.11769094208,26023.390693160392,314873.0,22177009.197720896,14550000.927868232,2573.7158316735413,479.1999999999982,718.8000000000009,2772313.274693178,8033867.008840779,6808579.158367727,1212.0
2065,284574.2354814837,216149.18535978944,68425.05012169453,263665.0,22044432.9209552,14731889.920318268,5432.906093999048,1029.486332669418,1544.229499004135,2773032.0746931885,23342498.672263123,20699530.469995376,1293.0
2066,543989.8527482923,388068.18279005296,155921.66995823893,205987.0,21893025.2903477,14936197.216139963,9566.977098294254,2173.162437599619,3259.7436563994283,2774576.304192184,43393341.73981834,40834885.49147127,1400.0
2067,1299418.5803721212,1017224.7128037045,282193.8675684171,179049.0,21683792.18819676,15163582.797106745,23973.446945756055,3826.7908393177104,5740.186258976559,2777836.047848581,118457095.79994234,114127234.72877999,1148.0
2068,1484402.4710900297,756281.6744787538,728120.7966112762,135751.0,21391356.45007789,15476132.349083299,18260.697755932913,9589.37877830239,14384.068167453626,2783576.2341075516,88743038.38952108,85418488.77966496,1177.0
2069,592134.3513298648,42502.856750897365,549631.494578967,85850.0,21140456.45458314,15759440.056060445,1346.0,7304.279102373174,10956.418653559818,2797960.3022750057,0.0,0.0,1346.0
2070,82220.2884027901,57006.65649417781,25213.631908612344,54515.0,20955307.44181242,15975323.55767263,1756.9614243902827,538.3999999999983,807.6000000000031,2808916.720928561,2385449.2963479892,1924807.1219514413,1372.0
2071,150307.0977210164,113330.28362974833,36976.81409126817,24746.0,20762596.993029002,16196769.045031667,3234.399730306969,702.7845697561145,1054.17685463417,2809724.320928572,11764756.912526142,9661998.651534801,1302.0
2072,250280.40655833986,168985.79995010217,81294.60660823782,19162.0,20519002.460460756,16443437.19757414,4654.890941535848,1293.7598921227896,1940.639838184173,2810778.4977831948,19419688.246061426,16964454.707679283,1262.0
2073,262207.3538510993,135794.12801587413,126413.22583522512,16360.0,20297645.11357358,16663633.261516714,3871.7780969532037,1861.9563766143415,2792.9345649215284,2812719.1376213916,14806772.653101578,13533890.484766012,1165.0
2074,135171.76419817028,33356.01236295615,101815.75183521405,7625.0,20033331.602358714,16933536.99463475,1194.0326657609485,1548.7112387812815,2323.0668581719347,2815512.0721863047,173533.25745844367,155163.328804724,1163.0
2075,68891.96959492356,50007.238615118105,18884.73097980549,2559.0,19775805.569595467,17195697.99473205,1669.4327661143252,477.6130663043772,716.419599456567,2817835.13904447,2255934.853072899,1622163.8305716454,1345.0
2076,63123.32194421311,30864.86645101736,32258.45549319577,1749.0,19588597.022837188,17382874.327268265,1059.0,667.7731064457327,1001.6596596685989,2818551.5586439366,0.0,0.0,1059.0
2077,69577.04801774207,50501.038016505496,19076.010001236595,539.0,19362805.23995206,17609417.110153563,1658.385350366316,423.60000000000053,635.3999999999977,2819553.2183036073,3206475.435499432,2461926.7518315897,1166.0
2078,75834.65860891523,41343.23978989426,34491.418819021026,183.0,19131703.598854434,17839964.837913647,1481.7404763580935,663.3541401465299,995.0312102197876,2820188.6183036007,1646914.8071141788,1258702.3817904291,1230.0
2079,66372.19503679634,40265.91376089206,26106.281275904326,0.0,18910541.319388732,18060655.376903065,1446.4379056245423,592.6961905432362,889.0442858148516,2821183.6495138295,1148305.217721171,802189.5281227238,1286.0
2080,97830.11216555942,72431.75455626231,25398.357609297047,0.0,18691520.31792834,18279027.9404708,2397.4621323393626,578.5751622498201,867.8627433747258,2822072.6937996284,8318255.549295903,5707310.661696784,1256.0
2081,111212.11455160176,60183.96878886702,51028.14576273469,0.0,18493346.23665383,18475650.55961309,2003.4418381835171,958.9848529357411,1438.4772794036173,2822940.5565430047,5471399.87109456,4267209.190917613,1150.0
2082,84376.35019697977,40577.10351617678,43799.24668080296,0.0,18161584.962832566,18806143.988561634,1544.9727834389178,801.3767352734089,1202.0651029101202,2824379.033822417,1724775.1560735062,1384863.9171945686,1268.0
2083,121884.86880112388,96280.62555409786,25604.243247026032,0.0,17869867.70745028,19097197.2711606,3143.5541429259656,617.9891133755629,926.9836700633465,2825581.0989253386,13330488.403047405,9162770.714629833,1311.0
2084,123977.75737099853,52769.64089043252,71208.11648056602,0.0,17455968.368766673,19508859.098185513,1936.8723739404802,1257.4216571703798,1886.132485755583,2826508.0825953945,4163918.926830807,3379361.8697023755,1261.0
2085,246701.32989264216,210330.75248990313,36370.577402738905,0.0,17040983.713367015,19922799.181201562,6201.789368432152,774.748949576189,1162.1234243642834,2828394.2150811492,33046457.205907103,25218946.842160773,1158.0
2086,194279.33584475308,26336.691659782013,167942.64418497105,0.0,16711547.978330946,20246859.65784785,1124.0,2480.7157473728453,3721.073621059294,2829556.338505507,0.0,0.0,1124.0
2087,76894.56337437328,62055.12155814736,14839.441816225848,0.0,16348215.927686177,20609843.751614,2205.9345701985712,449.6000000000009,674.3999999999975,2833277.4121265556,8245483.010273383,5164672.850992805,1173.0
2088,87269.53082952331,42916.214386884465,44353.31644263889,0.0,14798691.376880504,22157996.35503437,1725.7115402242425,882.3738280794264,1323.5607421191453,2833951.8121265727,3301138.6195626254,2373557.701121198,1251.0
2089,74531.46192435187,46271.5085602688,28259.95336408308,0.0,14428372.983327387,22527576.037047297,1841.0048126561876,690.2846160896983,1035.4269241345457,2835275.3728686995,4403461.430648684,3120024.0632809396,1217.0
2090,57946.530552435506,26547.929336468336,31398.6012159672,0.0,13885392.215040987,23069626.761321403,1221.0,736.4019250624723,1104.602887593711,2836310.7997928225,0.0,0.0,1221.0
2091,40409.710914982745,25763.528490410874,14646.182424571845,0.0,13450154.891561545,23504543.08708754,1176.0,488.3999999999988,732.6000000000028,2837415.402680408,0.0,0.0,1176.0
2092,46904.3773704855,32313.694877692986,14590.68249279249,0.0,12958447.34371262,23995942.50555428,1482.72390160273,470.39999999999895,705.6000000000026,2838148.0026804195,1178364.6990159152,688619.5080136387,1345.0
2093,102029.02767964984,83190.57816845438,18838.449511195486,0.0,12494237.439147282,24459670.686218157,2998.5233157607827,593.089560641092,889.634340961638,2838853.6026804303,15105886.175123205,9257616.578803964,1147.0
2094,210406.3345074357,147681.7940398721,62724.54046756341,0.0,11952998.77672032,24998828.83335686,5033.7455816462225,1199.4093263043112,1799.1139894564785,2839743.2370213806,23376300.069950458,18608727.908231225,1312.0
2095,324081.0336427891,208224.68293475747,115856.35070803134,0.0,11334993.367949974,25612884.602393527,6796.54429951312,2013.498232658488,3020.247348987733,2841542.3510108422,32925851.202722486,27932721.49756563,1210.0
2096,449643.4113726129,281647.7012734481,167995.71009916454,0.0,10809706.865879346,26132370.324270815,9068.090199365448,2718.6177198052624,4077.9265797078847,2844562.5983598228,44273390.40805145,39065450.99682707,1255.0
2097,251548.7162302976,23698.143174387842,227850.5730559097,0.0,10337840.33346511,26596217.76648559,1263.290161919192,3627.2360797461592,5440.854119619243,2848640.5249395357,288885.62291711563,261450.80959594445,1211.0
2098,35198.613771072014,22825.431063642223,12373.182707429789,0.0,9580418.008510364,27353354.80127842,1287.0,505.3160647676743,757.9740971515131,2854081.379059143,0.0,0.0,1287.0
2099,59864.12891926085,48954.09891769816,10910.030001562754,0.0,9165388.04429395,27768177.044601165,2237.2458041601353,514.8000000000018,772.2,2854839.3531563147,10106268.845707119,4876229.020800703,1262.0
2100,51111.14790388004,19068.320903850774,32042.82700002924,0.0,8654725.410534695,28277685.46903317,1187.0,894.8983216640507,1342.3474824960847,2855611.5531563093,0.0,0.0,1187.0
2101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,0.0,0.0,0.0,23272990.0,14463912.0,3873187.0,807.0,0.0,0.0,0.0,4035000.0,0.0,0.0
2021,154673.94056374257,126730.25375153757,27943.68681220499,22960906.0,14435982.0,4212612.0,1615.0223623308311,403.5,403.5,0.0,1610111.8116541556,1610111.8116541556,1293.0
2022,300145.4721232768,251265.5537394452,48879.91838383136,22444158.0,14555449.995779525,4608744.981858107,3058.5890905644737,807.5111811654156,807.5111811654156,403.5,9352661.859727675,8772945.45282239,1304.0
2023,286772.60325016605,179059.8464050095,107712.75684515653,22040105.0,14586443.725585496,4979198.662961576,2271.6177630117163,1529.2945452822369,1529.2945452822369,1211.0111811654124,5191151.813576693,5063088.815058588,1259.0
2024,427965.80972574244,351181.0888630678,76784.7208626748,21428506.0,14827914.685465334,5347526.086869812,4399.73423180775,1135.8088815058582,1135.8088815058582,2740.3057264476606,15517399.217289446,15128671.159038672,1374.0
2025,868346.6341613164,716325.090310753,152021.54385056417,20839923.0,15032053.462458748,5728087.426068517,8653.772514315104,2199.867115903875,2199.867115903875,3876.1146079535033,37589997.33798387,36853862.57157544,1283.0
2026,2121260.3235845487,1805130.826332783,316129.497251766,20399820.0,15190095.07534312,6001981.373408896,20886.922301241102,4326.886257157552,4326.886257157552,6075.981723857365,98986512.68348911,98244611.50620517,1238.0
2027,1754477.6883053484,967884.8150227548,786592.8732825931,19902536.0,15319070.272748034,6349857.254362263,11740.541484329178,10443.461150620551,10443.461150620551,10402.867981014962,52918591.69443325,52697707.42164607,1201.0
2028,1985435.2023392834,1554698.2952701277,430736.9070691563,18019521.0,16716267.26580345,6824402.719822556,18685.721618010164,5870.270742164589,5870.270742164589,20846.3291316354,87383649.28325415,86913608.09005013,1303.0
2029,3101456.1113407677,2422877.9706095606,678578.1407312085,17536969.0,16916665.9727391,7088338.3037101375,28824.933216919202,9342.860809005082,9342.860809005082,26716.599873799925,138861845.04017162,138244666.08459583,1176.0
2030,5315363.459316113,4276322.851423729,1039040.6078923894,16866307.0,17263703.549869057,7383538.158983881,49962.01871485818,14412.466608459601,14412.466608459601,36059.46068280496,243881342.58732587,243370093.57428992,1288.0
2031,8287690.667899444,6496880.315034253,1790810.3528651916,16310961.0,17486253.96814933,7666890.721988672,75170.26689295472,24981.00935742909,24981.00935742909,50471.92729126475,370933758.0458369,369756334.46477437,1219.0
2032,3676661.0536441966,1010405.7109914577,2666255.342652738,15681330.0,17881495.329656493,7826527.920085363,13088.560131220194,37585.13344647736,37585.13344647736,75452.93664869345,58757128.91917615,58587800.656101234,1371.0
2033,1446402.2214735718,1001739.0341324694,444663.1873411035,15090554.0,18190985.690223247,8095338.016567052,13141.16703310767,6544.280065610097,6544.280065610097,113038.07009517064,60119726.72041495,59925835.16553874,1156.0
2034,2887411.8333426835,2445209.224482854,442202.60885982926,14442721.0,18585055.722895015,8336438.842816054,30989.765315223234,6570.583516553835,6570.583516553835,119582.35016078131,149103304.54243192,148343826.57611552,1321.0
2035,2476830.684869084,1429922.5407848195,1046908.1440842664,13729775.0,18996423.81651162,8607510.796058835,18851.152734249,15494.882657611617,15494.882657611617,126152.93367733466,88210151.85456505,87965763.67124546,1258.0
2036,3803478.102561861,3178138.0877915807,625340.0147702792,13084472.0,19402398.368188724,8828461.091647558,40642.6832452116,9425.5763671245,9425.5763671245,141647.8163349471,196959464.90124783,196218416.22605646,1399.0
2037,6805259.120094985,5453199.291473121,1352059.8286218597,12548687.0,19734065.776796464,8992477.315199194,68553.37063172703,20321.3416226058,20321.3416226058,151073.39270207187,337166515.9070972,336181853.15863764,1317.0
2038,3837247.5016947133,1567310.321320223,2269937.18037449,11601256.0,20370198.59380495,9235740.127558999,21205.499254132254,34276.68531586351,34276.68531586351,171394.73432467788,100329197.25444575,100072496.27066165,1191.0
2039,2536098.1387249883,1848000.27596243,688097.8627625585,11089616.0,20633734.13107726,9463061.267926214,25080.62079066411,10602.749627066127,10602.749627066127,205671.419640541,119931508.60879126,119488103.9533206,1183.0
2040,2873187.4045408303,2064448.601765307,808738.8027755202,10429502.0,21089263.406902693,9642952.371310169,28205.100538642422,12540.310395332055,12540.310395332055,216274.169267607,135229006.06713602,134785502.6932118,1248.0
2041,3505303.609598694,2604496.553139515,900807.056459181,9741548.0,21563714.7941089,9828738.90071588,35551.296851909974,14102.550269321211,14102.550269321211,228814.47966293938,171229611.83287835,170851484.2595511,1381.0
2042,7114007.358251864,5984112.762518908,1129894.5957329534,9149056.0,21895582.472923394,10054331.024982166,79151.87563405001,17775.648425954987,17775.648425954987,242917.02993226048,390456736.66021746,389809378.17025083,1190.0
2043,2581750.821032123,70119.72845284123,2511631.0925792814,8570086.0,22116295.967316255,10333888.815689322,1255.0,39575.937817025006,39575.937817025006,260692.67835821435,0.0,0.0,1255.0
2044,211804.64871763941,186163.45805786867,25641.190659770706,7952775.0,22513045.467751075,10553612.315254465,3056.802861808554,627.5,627.5,300268.6161752413,9402585.700791186,9124014.309042694,1232.0
2045,498261.39524580183,417654.4573059165,80606.93793988519,7215806.0,23035653.516967434,10765416.463176295,6647.277729917312,1528.401430904277,1528.401430904277,300896.1161752413,27665932.466916103,27006388.64958658,1246.0
