years,Objective,Costs,Damages,J,Y,M,I,Redsnag,Greysnag,B,B_SDD,I_LDD
2083,125502.45946444682,119568.40784539469,5934.051619051985,0.0,19200623.2145456,22353078.28589341,1296.0,125.20000000000044,9053.325582207895,0.0,0.0,1296.0
2084,134032.21687302823,126461.41376347074,7570.803109557501,0.0,18645253.72624792,22907960.777233485,1354.0,129.59999999999962,9178.525582207898,0.0,0.0,1354.0
2085,101172.35210821842,93033.4965460373,8138.855562181105,0.0,18109701.836078655,23442997.667402793,1129.0,135.40000000000043,9308.125582207927,0.0,0.0,1129.0
2086,99626.52111980286,94043.93393250965,5582.587187293171,0.0,17693765.77920674,23858593.724274717,1220.0,112.90000000000022,9443.525582207896,0.0,0.0,1220.0
2087,92690.51468411426,87273.77889536692,5416.735788747297,0.0,17250862.886675473,24301162.61680602,1130.0,121.99999999999999,9556.42558220796,0.0,0.0,1130.0
2088,114769.38959744837,109664.23876188077,5105.150835567575,0.0,15467441.83825445,26084270.66522696,1289.0,112.99999999999999,9678.42558220796,0.0,0.0,1289.0
2089,95618.1652629754,88696.54404913812,6921.621213837227,0.0,15030790.12117989,26520532.382302925,1244.0,128.90000000000038,9791.42558220796,0.0,0.0,1244.0
2090,93626.71322996204,88637.18823821399,4989.524991748071,0.0,14394803.672785895,27156216.852522563,1188.0,124.40000000000033,9920.325582207894,0.0,0.0,1188.0
2091,91809.58974278126,86598.53099216647,5211.058750614776,0.0,13890986.568951609,27659748.95771415,1244.0,118.79999999999956,10044.72558220797,0.0,0.0,1244.0
2092,93509.08329381581,88622.40816599903,4886.675127816639,0.0,13341918.217191506,28208564.30947433,1240.0,124.40000000000033,10163.525582207893,0.0,0.0,1240.0
2093,85621.46091934286,80449.97767282436,5171.483246518501,0.0,12838551.87499424,28711664.651671495,1126.0,123.99999999999999,10287.925582207961,0.0,0.0,1126.0
2094,91104.36423155913,86353.55963371453,4750.804597844609,0.0,12261616.90305037,29288344.623615526,1282.0,112.59999999999978,10411.925582207961,0.0,0.0,1282.0
2095,95456.52045857516,90534.14273971417,4922.377718861056,0.0,11606654.728900163,29943080.797765728,1393.0,128.20000000000044,10524.52558220789,0.0,0.0,1393.0
2096,88553.06937045259,83495.4946218699,5057.574748582624,0.0,11046238.738651982,30503265.791564323,1284.0,139.29999999999953,10652.725582207971,0.0,0.0,1284.0
2097,87401.74711999702,82657.47554623544,4744.27157376163,0.0,10554873.568820253,30994399.9613962,1313.0,128.40000000000038,10792.025582207889,0.0,0.0,1313.0
2098,78292.44443406018,73675.1192662285,4617.325167831664,0.0,9757908.774815017,31791137.755610716,1283.0,131.29999999999956,10920.42558220795,0.0,0.0,1283.0
2099,90355.89174248284,86511.85876226274,3844.032980220105,0.0,9324059.730097765,32224823.800328013,1383.0,128.29999999999956,11051.725582207975,0.0,0.0,1383.0
2100,79380.40175518747,74453.61608483086,4926.785670356567,0.0,8794842.628363607,32753783.902062166,1278.0,138.29999999999953,11180.025582207885,0.0,0.0,1278.0
2101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,0.0,0.0,0.0,23272990.0,14463912.0,3873187.0,807.0,0.0,0.0,4035000.0,4035000.0,1269.0
2021,289420.63559831755,289420.63559831755,0.0,22960906.0,14435982.0,4212612.0,1230.0,0.0,0.0,0.0,0.0,1230.0
2022,271664.13330703886,271664.13330703886,0.0,22444158.0,14555816.0,4608753.0,1232.0,0.0,0.0,0.0,0.0,1232.0
2023,295771.4078416814,295771.4078416813,0.0,22040105.0,14588564.0,4979264.0,1330.0,0.0,0.0,0.0,0.0,1330.0
2024,256335.898632654,256335.898632654,0.0,21428506.0,14830905.0,5347701.0,1161.0,0.0,0.0,0.0,0.0,1161.0
2025,284039.4632713364,284039.4632713364,0.0,20839923.0,15038015.0,5728455.0,1343.0,0.0,0.0,0.0,0.0,1343.0
2026,242874.7489681965,242874.7489681965,0.0,20399820.0,15203171.0,6002573.0,1212.0,0.0,0.0,0.0,0.0,1212.0
2027,283631.5753432263,283631.5753432263,0.0,19902536.0,15351107.0,6351221.0,1383.0,0.0,0.0,0.0,0.0,1383.0
2028,260670.9814728574,260670.98147285744,0.0,18019521.0,16757267.0,6827202.0,1169.0,0.0,0.0,0.0,0.0,1169.0
2029,238072.2195705516,238072.21957055156,0.0,17536969.0,16973788.0,7092425.0,1144.0,0.0,0.0,0.0,0.0,1144.0
2030,258914.95569249577,258914.95569249577,0.0,16866307.0,17347092.0,7389054.0,1209.0,0.0,0.0,0.0,0.0,1209.0
2031,251693.91660150522,251693.91660150525,0.0,16310961.0,17615630.0,7675114.0,1235.0,0.0,0.0,0.0,0.0,1235.0
2032,256782.83287012696,256782.83287012696,0.0,15681330.0,18082337.0,7837238.0,1308.0,0.0,0.0,0.0,0.0,1308.0
2033,232645.28699641896,232645.28699641896,0.0,15090554.0,18398769.0,8110793.0,1166.0,0.0,0.0,0.0,0.0,1166.0
2034,271750.79988008994,271750.79988008994,0.0,14442721.0,18800614.0,8356080.0,1361.0,0.0,0.0,0.0,0.0,1361.0
2035,237613.75691446208,237613.75691446208,0.0,13729775.0,19237140.0,8631585.0,1266.0,0.0,0.0,0.0,0.0,1266.0
2036,241794.55802385593,241794.5580238559,0.0,13084472.0,19656966.0,8856297.0,1222.0,0.0,0.0,0.0,0.0,1222.0
2037,225835.909195305,225835.909195305,0.0,12548687.0,20023723.0,9024552.0,1175.0,0.0,0.0,0.0,0.0,1175.0
2038,250659.65991871973,250659.65991871973,0.0,11601256.0,20720025.0,9274967.0,1333.0,0.0,0.0,0.0,0.0,1333.0
2039,218016.7864041621,218016.78640416206,0.0,11089616.0,20997495.0,9508324.0,1181.0,0.0,0.0,0.0,0.0,1181.0
2040,234169.0541880884,234169.0541880884,0.0,10429502.0,21470927.0,9694281.0,1266.0,0.0,0.0,0.0,0.0,1266.0
2041,235637.44694691786,235637.4469469178,0.0,9741548.0,21966234.0,9886109.0,1306.0,0.0,0.0,0.0,0.0,1306.0
2042,254796.15681489118,254796.15681489118,0.0,9149056.0,22325440.0,10118626.0,1331.0,0.0,0.0,0.0,0.0,1331.0
2043,225954.6053088348,225954.60530883487,0.0,8570086.0,22612134.0,10409985.0,1257.0,0.0,0.0,0.0,0.0,1257.0
2044,229329.57923185136,229329.57923185136,0.0,7952775.0,23001027.0,10637572.0,1299.0,0.0,0.0,0.0,0.0,1299.0
2045,221243.3001053618,221243.30010536182,0.0,7215806.0,23517033.0,10857754.0,1249.0,0.0,0.0,0.0,0.0,1249.0
2046,232371.38220117232,232371.38220117232,0.0,6599045.0,23886585.0,11104141.0,1296.0,0.0,0.0,0.0,0.0,1296.0
2047,230606.8117990778,230606.8117990778,0.0,6078577.0,24178973.0,11331426.0,1254.0,0.0,0.0,0.0,0.0,1254.0
2048,209193.3594579301,209193.3594579301,0.0,5477462.0,24526164.0,11584532.0,1201.0,0.0,0.0,0.0,0.0,1201.0
2049,222696.51997158863,222696.51997158863,0.0,5006433.0,24732567.0,11848428.0,1275.0,0.0,0.0,0.0,0.0,1275.0
2050,226193.09499668644,226193.09499668644,0.0,4470746.0,24971965.0,12143940.0,1364.0,0.0,0.0,0.0,0.0,1364.0
2051,229047.68463265523,229047.68463265515,0.0,4076895.0,25082355.0,12426654.0,1392.0,0.0,0.0,0.0,0.0,1392.0
2052,211894.520011497,211894.520011497,0.0,3629922.0,25168793.0,12786316.0,1245.0,0.0,0.0,0.0,0.0,1245.0
2053,201450.9180635276,201450.9180635276,0.0,3331938.0,25196135.0,13056192.0,1207.0,0.0,0.0,0.0,0.0,1207.0
2054,198433.2950718839,198433.2950718839,0.0,2889306.0,25356674.0,13337557.0,1248.0,0.0,0.0,0.0,0.0,1248.0
2055,200402.7615434324,200402.7615434324,0.0,2448891.0,25454382.0,13679589.0,1271.0,0.0,0.0,0.0,0.0,1271.0
2056,219584.75486021474,219584.75486021474,0.0,2164771.0,25408250.0,14009072.0,1361.0,0.0,0.0,0.0,0.0,1361.0
2057,180962.8296118356,180962.8296118356,0.0,1846543.0,25456002.0,14278755.0,1212.0,0.0,0.0,0.0,0.0,1212.0
2058,173878.8614874748,173878.8614874748,0.0,1527763.0,25425849.0,14626985.0,1122.0,0.0,0.0,0.0,0.0,1122.0
2059,179149.67557138644,179149.67557138644,0.0,1229209.0,25448991.0,14901754.0,1181.0,0.0,0.0,0.0,0.0,1181.0
2060,187486.31893399145,187486.31893399145,0.0,846380.0,25472241.0,15260716.0,1230.0,0.0,0.0,0.0,0.0,1230.0
2061,189278.1409620361,189278.1409620361,0.0,626204.0,25397095.0,15555297.0,1315.0,0.0,0.0,0.0,0.0,1315.0
2062,182962.0016341275,182962.0016341275,0.0,547321.0,25192969.0,15837601.0,1275.0,0.0,0.0,0.0,0.0,1275.0
2063,191122.13668588657,191122.13668588657,0.0,431669.0,24916623.0,16228929.0,1254.0,0.0,0.0,0.0,0.0,1254.0
2064,174949.67620019158,174949.67620019158,0.0,314873.0,24707501.0,16554147.0,1217.0,0.0,0.0,0.0,0.0,1217.0
2065,167744.006228793,167744.006228793,0.0,263665.0,24511211.0,16801021.0,1232.0,0.0,0.0,0.0,0.0,1232.0
2066,178182.50672610092,178182.50672610092,0.0,205987.0,24308199.0,17061128.0,1269.0,0.0,0.0,0.0,0.0,1269.0
2067,164722.4815270915,164722.4815270915,0.0,179049.0,24041381.0,17354216.0,1192.0,0.0,0.0,0.0,0.0,1192.0
2068,154411.62446063934,154411.62446063934,0.0,135751.0,23684627.0,17753675.0,1232.0,0.0,0.0,0.0,0.0,1232.0
2069,169416.12907545856,169416.12907545856,0.0,85850.0,23380731.0,18106902.0,1260.0,0.0,0.0,0.0,0.0,1260.0
2070,162699.05004483054,162699.05004483054,0.0,54515.0,23117077.0,18401263.0,1294.0,0.0,0.0,0.0,0.0,1294.0
2071,158444.29073098378,158444.2907309838,0.0,24746.0,22868921.0,18678598.0,1272.0,0.0,0.0,0.0,0.0,1272.0
2072,147613.47055869427,147613.4705586943,0.0,19162.0,22574925.0,18977643.0,1231.0,0.0,0.0,0.0,0.0,1231.0
2073,153132.7258923082,153132.72589230814,0.0,16360.0,22289768.0,19265116.0,1282.0,0.0,0.0,0.0,0.0,1282.0
2074,161154.20752407238,161154.20752407238,0.0,7625.0,21979389.0,19583641.0,1322.0,0.0,0.0,0.0,0.0,1322.0
2075,153326.32336944705,153326.32336944705,0.0,2559.0,21667123.0,19900409.0,1296.0,0.0,0.0,0.0,0.0,1296.0
2076,142788.40949712737,142788.40949712737,0.0,1749.0,21425895.0,20141942.0,1248.0,0.0,0.0,0.0,0.0,1248.0
2077,144385.13288661913,144385.13288661913,0.0,539.0,21149682.0,20418874.0,1319.0,0.0,0.0,0.0,0.0,1319.0
2078,141335.59154133283,141335.59154133283,0.0,183.0,20863837.0,20704581.0,1323.0,0.0,0.0,0.0,0.0,1323.0
2079,151816.21897821836,151816.21897821836,0.0,0.0,20580075.0,20988057.0,1346.0,0.0,0.0,0.0,0.0,1346.0
2080,134772.1096673108,134772.1096673108,0.0,0.0,20320746.0,21246857.0,1347.0,0.0,0.0,0.0,0.0,1347.0
2081,108083.95077430876,108083.95077430875,0.0,0.0,20047636.0,21519551.0,1137.0,0.0,0.0,0.0,0.0,1137.0
2082,114542.25389521004,114542.25389521004,0.0,0.0,19577838.0,21989021.0,1252.0,0.0,0.0,0.0,0.0,1252.0
2083,133333.5174919217,133333.5174919217,0.0,0.0,19204093.0,22362442.0,1296.0,0.0,0.0,0.0,0.0,1296.0
2084,141006.67550123352,141006.67550123352,0.0,0.0,18648488.0,22917560.0,1354.0,0.0,0.0,0.0,0.0,1354.0
2085,103775.17410100036,103775.17410100036,0.0,0.0,18112717.0,23452816.0,1129.0,0.0,0.0,0.0,0.0,1129.0
2086,104925.32666095559,104925.32666095559,0.0,0.0,17696640.0,23868553.0,1220.0,0.0,0.0,0.0,0.0,1220.0
2087,97363.85294066471,97363.8529406647,0.0,0.0,17253567.0,24311292.0,1130.0,0.0,0.0,0.0,0.0,1130.0
2088,122291.39411224374,122291.39411224374,0.0,0.0,15469567.0,26094979.0,1289.0,0.0,0.0,0.0,0.0,1289.0
2089,98971.3472727619,98971.3472727619,0.0,0.0,15032790.0,26531366.0,1244.0,0.0,0.0,0.0,0.0,1244.0
2090,98882.22977836512,98882.22977836512,0.0,0.0,14396599.0,27167255.0,1188.0,0.0,0.0,0.0,0.0,1188.0
2091,96628.75172018727,96628.75172018727,0.0,0.0,13892645.0,27670924.0,1244.0,0.0,0.0,0.0,0.0,1244.0
2092,98869.6806156564,98869.6806156564,0.0,0.0,13343431.0,28219885.0,1240.0,0.0,0.0,0.0,0.0,1240.0
2093,89746.56332037243,89746.56332037243,0.0,0.0,12839940.0,28723110.0,1126.0,0.0,0.0,0.0,0.0,1126.0
2094,96350.36633151385,96350.36633151385,0.0,0.0,12262868.0,29299927.0,1282.0,0.0,0.0,0.0,0.0,1282.0
2095,101025.41227284142,101025.41227284141,0.0,0.0,11607766.0,29954803.0,1393.0,0.0,0.0,0.0,0.0,1393.0
2096,93162.9803650051,93162.9803650051,0.0,0.0,11047243.0,30515095.0,1284.0,0.0,0.0,0.0,0.0,1284.0
2097,92236.00519265712,92236.00519265712,0.0,0.0,10555780.0,31006327.0,1313.0,0.0,0.0,0.0,0.0,1313.0
2098,82240.3878596996,82240.38785969961,0.0,0.0,9758688.0,31803192.0,1283.0,0.0,0.0,0.0,0.0,1283.0
2099,96527.46084822487,96527.46084822487,0.0,0.0,9324787.0,32236930.0,1383.0,0.0,0.0,0.0,0.0,1383.0
2100,83092.54974059679,83092.54974059679,0.0,0.0,8795492.0,32765968.0,1278.0,0.0,0.0,0.0,0.0,1278.0
2101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
